Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00      15/157         Overnet_find [146]
                0.00    0.00     128/157         destroy_kbucket [105]
[103]    0.0    0.00    0.00     157         rbt_destroy [103]
                0.00    0.00     157/21954       KadC_free [24]
-----------------------------------------------
                0.00    0.00       1/157         KadC_start [175]
                0.00    0.00       1/157         startKadEngine [186]
                0.00    0.00       1/157         setup_kba [185]
                0.00    0.00       2/157         main [1]
                0.00    0.00       8/157         kstore_new [148]
                0.00    0.00      16/157         Overnet_find [146]
                0.00    0.00     128/157         new_kbucket [106]
[104]    0.0    0.00    0.00     157         rbt_new [104]
                0.00    0.00     157/21463       KadC_malloc [25]
-----------------------------------------------
                0.00    0.00     128/128         destroy_kba [177]
[105]    0.0    0.00    0.00     128         destroy_kbucket [105]
                0.00    0.00     355/7216        rbt_begin [32]
                0.00    0.00     227/8615        rbt_value [29]
                0.00    0.00     227/7841        rbt_erase [31]
                0.00    0.00     227/227         destroy_knode [94]
                0.00    0.00     128/110743      Debug_pthread_mutex_lock [16]
                0.00    0.00     128/157         rbt_destroy [103]
                0.00    0.00     128/110743      Debug_pthread_mutex_unlock [17]
                0.00    0.00     128/21954       KadC_free [24]
-----------------------------------------------
                0.00    0.00     128/128         setup_kba [185]
[106]    0.0    0.00    0.00     128         new_kbucket [106]
                0.00    0.00     128/21463       KadC_malloc [25]
                0.00    0.00     128/1510        pthreadutils_mutex_init_recursive [59]
                0.00    0.00     128/157         rbt_new [104]
-----------------------------------------------
                0.00    0.00      10/126         rbt_insert [28]
                0.00    0.00     116/126         rbt_find [36]
[107]    0.0    0.00    0.00     126         DNSpacket_q_eq [107]
-----------------------------------------------
                0.00    0.00     116/116         overnet_kboot_th [346]
[108]    0.0    0.00    0.00     116         sendOvernetBootReq [108]
                0.00    0.00     116/299         sendOvernetPeerReq [91]
-----------------------------------------------
                0.00    0.00       3/90          replyA [166]
                0.00    0.00       8/90          raw_qa_destroy [143]
                0.00    0.00      20/90          replyPTR [134]
                0.00    0.00      59/90          processing_thread [351]
[109]    0.0    0.00    0.00      90         DNSpacket_destroy [109]
                0.00    0.00     140/21954       KadC_free [24]
-----------------------------------------------
                0.00    0.00      20/74          replyPTR [134]
                0.00    0.00      25/74          dns_rr_pack [129]
                0.00    0.00      29/74          dns_question_pack [126]
[110]    0.0    0.00    0.00      74         dns_domain_pack [110]
                0.00    0.00      74/21463       KadC_malloc [25]
                0.00    0.00      74/44017       KadC_realloc [21]
-----------------------------------------------
                0.00    0.00       6/65          p2pquery [13]
                0.00    0.00      59/65          processing_thread [351]
[111]    0.0    0.00    0.00      65         DNSpacket2msg [111]
                0.00    0.00      65/65          dns_parse [113]
-----------------------------------------------
                0.00    0.00       6/65          p2pquery [13]
                0.00    0.00      59/65          processing_thread [351]
[112]    0.0    0.00    0.00      65         dns_msg_destroy [112]
                0.00    0.00     639/639         zfree [83]
                0.00    0.00     130/21954       KadC_free [24]
-----------------------------------------------
                0.00    0.00      65/65          DNSpacket2msg [111]
[113]    0.0    0.00    0.00      65         dns_parse [113]
                0.00    0.00     425/490         KadC_calloc [84]
                0.00    0.00     204/204         dns_rr_parse [95]
                0.00    0.00      65/65          dns_question_parse [114]
-----------------------------------------------
                0.00    0.00      65/65          dns_parse [113]
[114]    0.0    0.00    0.00      65         dns_question_parse [114]
                0.00    0.00      65/269         dns_decompress [92]
                0.00    0.00      65/21463       KadC_malloc [25]
-----------------------------------------------
                0.00    0.00       3/52          processing_thread [351]
                0.00    0.00      49/52          publishing_thread [11]
[115]    0.0    0.00    0.00      52         KadC_getextIP [115]
-----------------------------------------------
                0.00    0.00      48/48          get_new_token [117]
[116]    0.0    0.00    0.00      48         KadC_gettoken [116]
                0.00    0.00      48/48          make_token [118]
-----------------------------------------------
                0.00    0.00       6/48          term [160]
                0.00    0.00       6/48          KadC_parsefilter [153]
                0.00    0.00      36/48          predicate [141]
[117]    0.0    0.00    0.00      48         get_new_token [117]
                0.00    0.00      48/48          KadC_gettoken [116]
-----------------------------------------------
                0.00    0.00      48/48          KadC_gettoken [116]
[118]    0.0    0.00    0.00      48         make_token [118]
-----------------------------------------------
                0.00    0.00       8/48          DNSquery [144]
                0.00    0.00      40/48          DNSreply [121]
[119]    0.0    0.00    0.00      48         udp_send [119]
                0.00    0.00      48/110743      Debug_pthread_mutex_lock [16]
                0.00    0.00      48/110743      Debug_pthread_mutex_unlock [17]
-----------------------------------------------
                0.00    0.00       6/42          term [160]
                0.00    0.00      36/42          predicate [141]
[120]    0.0    0.00    0.00      42         emit [120]
                0.00    0.00      42/21463       KadC_malloc [25]
-----------------------------------------------
                0.00    0.00       3/40          replyA [166]
                0.00    0.00      17/40          processing_thread [351]
                0.00    0.00      20/40          replyPTR [134]
[121]    0.0    0.00    0.00      40         DNSreply [121]
                0.00    0.00      40/48          udp_send [119]
-----------------------------------------------
                0.00    0.00      30/30          print_nstring [123]
[122]    0.0    0.00    0.00      30         local_strndup [122]
                0.00    0.00      30/21463       KadC_malloc [25]
-----------------------------------------------
                0.00    0.00       6/30          print_mtag [163]
                0.00    0.00      24/30          s_filter_dump [159]
[123]    0.0    0.00    0.00      30         print_nstring [123]
                0.00    0.00      30/4501        getushortle [38]
                0.00    0.00      30/30          local_strndup [122]
                0.00    0.00      30/256         KadC_log [93]
                0.00    0.00      30/21954       KadC_free [24]
-----------------------------------------------
                0.00    0.00       3/29          replyA [166]
                0.00    0.00       6/29          p2pquery [13]
                0.00    0.00      20/29          replyPTR [134]
[124]    0.0    0.00    0.00      29         DNSmsg2packet [124]
                0.00    0.00      58/21463       KadC_malloc [25]
                0.00    0.00      29/29          dns_pack [125]
                0.00    0.00      29/44017       KadC_realloc [21]
-----------------------------------------------
                0.00    0.00      29/29          DNSmsg2packet [124]
[125]    0.0    0.00    0.00      29         dns_pack [125]
                0.00    0.00      29/29          dns_question_pack [126]
                0.00    0.00      25/25          dns_rr_pack [129]
-----------------------------------------------
                0.00    0.00      29/29          dns_pack [125]
[126]    0.0    0.00    0.00      29         dns_question_pack [126]
                0.00    0.00      29/74          dns_domain_pack [110]
                0.00    0.00      29/21954       KadC_free [24]
-----------------------------------------------
                0.00    0.00      10/29          s_filter [152]
                0.00    0.00      19/29          getstringmetavalue [140]
[127]    0.0    0.00    0.00      29         nstrcasecmp [127]
-----------------------------------------------
                0.00    0.00      27/27          overnet_republishnow [10]
[128]    0.0    0.00    0.00      27         sendOvernetPublish [128]
                0.00    0.00      27/21463       KadC_malloc [25]
                0.00    0.00      27/1381        P2PnewSessionsend [65]
                0.00    0.00      27/21954       KadC_free [24]
-----------------------------------------------
                0.00    0.00      25/25          dns_pack [125]
[129]    0.0    0.00    0.00      25         dns_rr_pack [129]
                0.00    0.00      25/74          dns_domain_pack [110]
                0.00    0.00      25/21954       KadC_free [24]
-----------------------------------------------
                0.00    0.00       1/23          kobject_dump [179]
                0.00    0.00       8/23          KadCtag_begin [145]
                0.00    0.00      14/23          getstringmetavalue [140]
[130]    0.0    0.00    0.00      23         getulongle [130]
-----------------------------------------------
                0.00    0.00       7/21          MD4 [149]
                0.00    0.00      14/21          MD4_digest [150]
[131]    0.0    0.00    0.00      21         MD4_update [131]
-----------------------------------------------
                0.00    0.00       6/20          KadCtag_next [155]
                0.00    0.00       6/20          KadCtag_find [154]
                0.00    0.00       8/20          KadCtag_begin [145]
[132]    0.0    0.00    0.00      20         decodenext [132]
                0.00    0.00      36/4501        getushortle [38]
-----------------------------------------------
                0.00    0.00      20/20          processing_thread [351]
[133]    0.0    0.00    0.00      20         is_a_local_address [133]
-----------------------------------------------
                0.00    0.00      20/20          processing_thread [351]
[134]    0.0    0.00    0.00      20         replyPTR [134]
                0.00    0.00      40/490         KadC_calloc [84]
                0.00    0.00      20/74          dns_domain_pack [110]
                0.00    0.00      20/29          DNSmsg2packet [124]
                0.00    0.00      20/40          DNSreply [121]
                0.00    0.00      20/90          DNSpacket_destroy [109]
-----------------------------------------------
                0.00    0.00      20/20          processing_thread [351]
[135]    0.0    0.00    0.00      20         reverse_inet_addr [135]
-----------------------------------------------
                0.00    0.00      18/18          processing_thread [351]
[136]    0.0    0.00    0.00      18         is_in [136]
-----------------------------------------------
                0.00    0.00      15/15          rbt_find [36]
[137]    0.0    0.00    0.00      15         DNSpacket_qi_eq [137]
-----------------------------------------------
                0.00    0.00      15/15          processing_thread [351]
[138]    0.0    0.00    0.00      15         create_pending_entry [138]
                0.00    0.00      21/256         KadC_log [93]
                0.00    0.00      15/5392        rbt_find [36]
                0.00    0.00      10/490         KadC_calloc [84]
                0.00    0.00      10/9654        rbt_insert [28]
-----------------------------------------------
                0.00    0.00      15/15          processing_thread [351]
[139]    0.0    0.00    0.00      15         end_is_in [139]
-----------------------------------------------
                0.00    0.00      14/14          s_filter [152]
[140]    0.0    0.00    0.00      14         getstringmetavalue [140]
                0.00    0.00      28/4501        getushortle [38]
                0.00    0.00      19/29          nstrcasecmp [127]
                0.00    0.00      14/23          getulongle [130]
-----------------------------------------------
                0.00    0.00      12/12          term [160]
[141]    0.0    0.00    0.00      12         predicate [141]
                0.00    0.00      36/48          get_new_token [117]
                0.00    0.00      36/42          emit [120]
                0.00    0.00      12/12          specialtagname [142]
-----------------------------------------------
                0.00    0.00      12/12          predicate [141]
[142]    0.0    0.00    0.00      12         specialtagname [142]
-----------------------------------------------
                0.00    0.00      10/10          processing_thread [351]
[143]    0.0    0.00    0.00      10         raw_qa_destroy [143]
                0.00    0.00       8/90          DNSpacket_destroy [109]
                0.00    0.00       4/21954       KadC_free [24]
-----------------------------------------------
                0.00    0.00       8/8           processing_thread [351]
[144]    0.0    0.00    0.00       8         DNSquery [144]
                0.00    0.00       8/48          udp_send [119]
-----------------------------------------------
                0.00    0.00       2/8           KadCdictionary_dump [168]
                0.00    0.00       6/8           KadCtag_find [154]
[145]    0.0    0.00    0.00       8         KadCtag_begin [145]
                0.00    0.00       8/23          getulongle [130]
                0.00    0.00       8/20          decodenext [132]
-----------------------------------------------
                0.00    0.00       1/8           overnet_republishnow [10]
                0.00    0.00       1/8           OvernetBGthread [216]
                0.00    0.00       6/8           KadC_find [12]
[146]    0.0    0.00    0.00       8         Overnet_find [146]
                0.00    0.00     973/8615        rbt_value [29]
                0.00    0.00     971/7216        rbt_begin [32]
                0.00    0.00     569/7841        rbt_erase [31]
                0.00    0.00     569/21954       KadC_free [24]
                0.00    0.00     404/4115        rbt_next [43]
                0.00    0.00     398/21463       KadC_malloc [25]
                0.00    0.00     398/7036        int128xor [33]
                0.00    0.00     398/9654        rbt_insert [28]
                0.00    0.00      28/382         rbt_size [88]
                0.00    0.00      19/256         KadC_log [93]
                0.00    0.00      16/157         rbt_new [104]
                0.00    0.00      15/157         rbt_destroy [103]
                0.00    0.00      10/110743      Debug_pthread_mutex_lock [16]
                0.00    0.00      10/110743      Debug_pthread_mutex_unlock [17]
                0.00    0.00       8/1005        int128xorlog [75]
                0.00    0.00       8/8           kstore_new [148]
                0.00    0.00       4/104545      int128eq [18]
                0.00    0.00       2/2           kstore_destroy [171]
-----------------------------------------------
                0.00    0.00       1/8           make_kobject [180]
                0.00    0.00       7/8           OvernetSearchInfoSession [96]
[147]    0.0    0.00    0.00       8         kobject_new [147]
                0.00    0.00      16/21463       KadC_malloc [25]
-----------------------------------------------
                0.00    0.00       8/8           Overnet_find [146]
[148]    0.0    0.00    0.00       8         kstore_new [148]
                0.00    0.00       8/21463       KadC_malloc [25]
                0.00    0.00       8/157         rbt_new [104]
-----------------------------------------------
                0.00    0.00       1/7           KadC_republish [9]
                0.00    0.00       6/7           KadC_find [12]
[149]    0.0    0.00    0.00       7         MD4 [149]
                0.00    0.00       7/7           MD4_init [151]
                0.00    0.00       7/21          MD4_update [131]
                0.00    0.00       7/7           MD4_digest [150]
-----------------------------------------------
                0.00    0.00       7/7           MD4 [149]
[150]    0.0    0.00    0.00       7         MD4_digest [150]
                0.00    0.00      14/21          MD4_update [131]
-----------------------------------------------
                0.00    0.00       7/7           MD4 [149]
[151]    0.0    0.00    0.00       7         MD4_init [151]
-----------------------------------------------
                                  14             s_filter [152]
                0.00    0.00       7/7           OvernetSearchInfoSession [96]
[152]    0.0    0.00    0.00       7+14      s_filter [152]
                0.00    0.00      28/4501        getushortle [38]
                0.00    0.00      14/14          getstringmetavalue [140]
                0.00    0.00      10/29          nstrcasecmp [127]
                                  14             s_filter [152]
-----------------------------------------------
                0.00    0.00       6/6           KadC_find [12]
[153]    0.0    0.00    0.00       6         KadC_parsefilter [153]
                0.00    0.00      48/21954       KadC_free [24]
                0.00    0.00      30/724         putushortle [81]
                0.00    0.00      12/21463       KadC_malloc [25]
                0.00    0.00       6/48          get_new_token [117]
                0.00    0.00       6/6           expr [156]
                0.00    0.00       6/44017       KadC_realloc [21]
-----------------------------------------------
                0.00    0.00       6/6           p2pquery [13]
[154]    0.0    0.00    0.00       6         KadCtag_find [154]
                0.00    0.00       6/8           KadCtag_begin [145]
                0.00    0.00       6/20          decodenext [132]
-----------------------------------------------
                0.00    0.00       6/6           KadCdictionary_dump [168]
[155]    0.0    0.00    0.00       6         KadCtag_next [155]
                0.00    0.00       6/20          decodenext [132]
-----------------------------------------------
                0.00    0.00       6/6           KadC_parsefilter [153]
[156]    0.0    0.00    0.00       6         expr [156]
                0.00    0.00       6/6           term [160]
-----------------------------------------------
                0.00    0.00       1/6           KadC_republish [9]
                0.00    0.00       5/6           OvernetSearchInfoSession [96]
[157]    0.0    0.00    0.00       6         kobject_destroy [157]
                0.00    0.00      12/21954       KadC_free [24]
-----------------------------------------------
                0.00    0.00       3/6           putmetaname [165]
                0.00    0.00       3/6           putmeta [164]
[158]    0.0    0.00    0.00       6         putnstring [158]
                0.00    0.00       6/724         putushortle [81]
-----------------------------------------------
                                  12             s_filter_dump [159]
                0.00    0.00       6/6           KadC_find [12]
[159]    0.0    0.00    0.00       6+12      s_filter_dump [159]
                0.00    0.00      30/256         KadC_log [93]
                0.00    0.00      24/4501        getushortle [38]
                0.00    0.00      24/30          print_nstring [123]
                                  12             s_filter_dump [159]
-----------------------------------------------
                0.00    0.00       6/6           expr [156]
[160]    0.0    0.00    0.00       6         term [160]
                0.00    0.00      12/12          predicate [141]
                0.00    0.00       6/48          get_new_token [117]
                0.00    0.00       6/42          emit [120]
-----------------------------------------------
                0.00    0.00       6/6           processing_thread [351]
[161]    0.0    0.00    0.00       6         trim_qa_rbt [161]
                0.00    0.00       6/382         rbt_size [88]
-----------------------------------------------
                0.00    0.00       5/5           OvernetSearchInfoSession [96]
[162]    0.0    0.00    0.00       5         kstore_insert [162]
                0.00    0.00       5/110743      Debug_pthread_mutex_lock [16]
                0.00    0.00       5/9654        rbt_insert [28]
                0.00    0.00       5/110743      Debug_pthread_mutex_unlock [17]
-----------------------------------------------
                0.00    0.00       3/3           kobject_dump [179]
[163]    0.0    0.00    0.00       3         print_mtag [163]
                0.00    0.00       6/30          print_nstring [123]
                0.00    0.00       6/256         KadC_log [93]
-----------------------------------------------
                0.00    0.00       3/3           make_kobject [180]
[164]    0.0    0.00    0.00       3         putmeta [164]
                0.00    0.00       3/3           putmetaname [165]
                0.00    0.00       3/6           putnstring [158]
-----------------------------------------------
                0.00    0.00       3/3           putmeta [164]
[165]    0.0    0.00    0.00       3         putmetaname [165]
                0.00    0.00       3/6           putnstring [158]
-----------------------------------------------
                0.00    0.00       3/3           processing_thread [351]
[166]    0.0    0.00    0.00       3         replyA [166]
                0.00    0.00       9/490         KadC_calloc [84]
                0.00    0.00       3/29          DNSmsg2packet [124]
                0.00    0.00       3/40          DNSreply [121]
                0.00    0.00       3/90          DNSpacket_destroy [109]
-----------------------------------------------
                0.00    0.00       2/2           p2pquery [13]
[167]    0.0    0.00    0.00       2         KadCdictionary_destroy [167]
                0.00    0.00       4/21954       KadC_free [24]
-----------------------------------------------
                0.00    0.00       2/2           p2pquery [13]
[168]    0.0    0.00    0.00       2         KadCdictionary_dump [168]
                0.00    0.00      16/256         KadC_log [93]
                0.00    0.00       6/6           KadCtag_next [155]
                0.00    0.00       2/8           KadCtag_begin [145]
-----------------------------------------------
                0.00    0.00       2/2           overnetinifileread [182]
[169]    0.0    0.00    0.00       2         findsection [169]
                0.00    0.00       9/4123        trimfgets [42]
-----------------------------------------------
                0.00    0.00       2/2           kobject_dump [179]
[170]    0.0    0.00    0.00       2         int128print [170]
-----------------------------------------------
                0.00    0.00       2/2           Overnet_find [146]
[171]    0.0    0.00    0.00       2         kstore_destroy [171]
                0.00    0.00       2/110743      Debug_pthread_mutex_lock [16]
                0.00    0.00       2/7216        rbt_begin [32]
                0.00    0.00       2/157         rbt_destroy [103]
                0.00    0.00       2/110743      Debug_pthread_mutex_unlock [17]
                0.00    0.00       2/21954       KadC_free [24]
-----------------------------------------------
                0.00    0.00       2/2           main [1]
[172]    0.0    0.00    0.00       2         qa_rbt_destroy [172]
                0.00    0.00      30/21954       KadC_free [24]
                0.00    0.00       8/7216        rbt_begin [32]
                0.00    0.00       6/8615        rbt_value [29]
                0.00    0.00       6/7841        rbt_erase [31]
                0.00    0.00       2/157         rbt_destroy [103]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[173]    0.0    0.00    0.00       1         KadC_init_network [173]
                0.00    0.00       1/1           wsockstart [193]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[174]    0.0    0.00    0.00       1         KadC_list_outstanding_mallocs [174]
                0.00    0.00       2/256         KadC_log [93]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[175]    0.0    0.00    0.00       1         KadC_start [175]
                0.00    0.00       1/157         rbt_new [104]
                0.00    0.00       1/1           overnetinifileread [182]
                0.00    0.00       1/21463       KadC_malloc [25]
                0.00    0.00       1/1           startUDPIO [188]
                0.00    0.00       1/1           startKadEngine [186]
                0.00    0.00       1/1           setup_kba [185]
                0.00    0.00       1/1           startRTP [187]
-----------------------------------------------
                0.00    0.00       1/1           make_kobject [180]
[176]    0.0    0.00    0.00       1         KadC_strdup [176]
                0.00    0.00       1/44017       KadC_realloc [21]
-----------------------------------------------
                0.00    0.00       1/1           KadC_stop [3]
[177]    0.0    0.00    0.00       1         destroy_kba [177]
                0.00    0.00     228/7216        rbt_begin [32]
                0.00    0.00     227/7841        rbt_erase [31]
                0.00    0.00     128/128         destroy_kbucket [105]
                0.00    0.00       1/110743      Debug_pthread_mutex_lock [16]
                0.00    0.00       1/157         rbt_destroy [103]
                0.00    0.00       1/110743      Debug_pthread_mutex_unlock [17]
-----------------------------------------------
                0.00    0.00       1/1           overnetinifileupdate [6]
[178]    0.0    0.00    0.00       1         endreplacesection [178]
                0.00    0.00       4/4123        trimfgets [42]
-----------------------------------------------
                0.00    0.00       1/1           overnet_republishnow [10]
[179]    0.0    0.00    0.00       1         kobject_dump [179]
                0.00    0.00       3/3           print_mtag [163]
                0.00    0.00       2/2           int128print [170]
                0.00    0.00       2/256         KadC_log [93]
                0.00    0.00       1/23          getulongle [130]
-----------------------------------------------
                0.00    0.00       1/1           KadC_republish [9]
[180]    0.0    0.00    0.00       1         make_kobject [180]
                0.00    0.00       3/3           putmeta [164]
                0.00    0.00       2/1355        putint128n [70]
                0.00    0.00       2/21954       KadC_free [24]
                0.00    0.00       1/1           KadC_strdup [176]
                0.00    0.00       1/21463       KadC_malloc [25]
                0.00    0.00       1/1           putulongle [183]
                0.00    0.00       1/8           kobject_new [147]
-----------------------------------------------
                0.00    0.00       1/1           OvernetBGthread [216]
[181]    0.0    0.00    0.00       1         overnet_kboot [181]
                0.00    0.00     140/21954       KadC_free [24]
                0.00    0.00     129/3041        deqtw [44]
                0.00    0.00      53/184         int128setrandom [98]
                0.00    0.00      53/110743      Debug_pthread_mutex_lock [16]
                0.00    0.00      53/5392        rbt_find [36]
                0.00    0.00      53/8615        rbt_value [29]
                0.00    0.00      53/110743      Debug_pthread_mutex_unlock [17]
                0.00    0.00      53/183         Overnet_ping [99]
                0.00    0.00      53/183         contact_status_update [100]
                0.00    0.00      42/21463       KadC_malloc [25]
                0.00    0.00      42/2346        enq [49]
                0.00    0.00       1/1384        new_queue [63]
                0.00    0.00       1/1           sendOvernetIpReq [184]
                0.00    0.00       1/1396        getpktt [61]
                0.00    0.00       1/4281        getipn [39]
                0.00    0.00       1/1381        destroySessionObject [68]
                0.00    0.00       1/1384        destroyq [62]
-----------------------------------------------
                0.00    0.00       1/1           KadC_start [175]
[182]    0.0    0.00    0.00       1         overnetinifileread [182]
                0.00    0.00    2052/4123        trimfgets [42]
                0.00    0.00    2052/2052        parseline [53]
                0.00    0.00    2049/2050        string2int128 [54]
                0.00    0.00    2049/2049        domain2hip [55]
                0.00    0.00    2048/21463       KadC_malloc [25]
                0.00    0.00    2048/9654        rbt_insert [28]
                0.00    0.00       2/2           findsection [169]
                0.00    0.00       1/104545      int128eq [18]
                0.00    0.00       1/184         int128setrandom [98]
                0.00    0.00       1/382         rbt_size [88]
-----------------------------------------------
                0.00    0.00       1/1           make_kobject [180]
[183]    0.0    0.00    0.00       1         putulongle [183]
-----------------------------------------------
                0.00    0.00       1/1           overnet_kboot [181]
[184]    0.0    0.00    0.00       1         sendOvernetIpReq [184]
                0.00    0.00       1/724         putushortle [81]
                0.00    0.00       1/1381        P2PnewSessionsend [65]
-----------------------------------------------
                0.00    0.00       1/1           KadC_start [175]
[185]    0.0    0.00    0.00       1         setup_kba [185]
                0.00    0.00     128/128         new_kbucket [106]
                0.00    0.00       1/157         rbt_new [104]
-----------------------------------------------
                0.00    0.00       1/1           KadC_start [175]
[186]    0.0    0.00    0.00       1         startKadEngine [186]
                0.00    0.00       1/21463       KadC_malloc [25]
                0.00    0.00       1/1510        pthreadutils_mutex_init_recursive [59]
                0.00    0.00       1/157         rbt_new [104]
                0.00    0.00       1/1384        new_queue [63]
                0.00    0.00       1/110743      Debug_pthread_mutex_lock [16]
                0.00    0.00       1/110743      Debug_pthread_mutex_unlock [17]
-----------------------------------------------
                0.00    0.00       1/1           KadC_start [175]
[187]    0.0    0.00    0.00       1         startRTP [187]
-----------------------------------------------
                0.00    0.00       1/1           KadC_start [175]
[188]    0.0    0.00    0.00       1         startUDPIO [188]
-----------------------------------------------
                0.00    0.00       1/1           overnetinifileupdate [6]
[189]    0.0    0.00    0.00       1         startreplacesection [189]
                0.00    0.00    2058/4123        trimfgets [42]
-----------------------------------------------
                0.00    0.00       1/1           KadC_stop [3]
[190]    0.0    0.00    0.00       1         stopRTP [190]
-----------------------------------------------
                0.00    0.00       1/1           KadC_stop [3]
[191]    0.0    0.00    0.00       1         stopUDPIO [191]
-----------------------------------------------
                0.00    0.00       1/1           main [1]
[192]    0.0    0.00    0.00       1         udp_dns_init [192]
-----------------------------------------------
                0.00    0.00       1/1           KadC_init_network [173]
[193]    0.0    0.00    0.00       1         wsockstart [193]
-----------------------------------------------

 This table describes the call tree of the program, and was sorted by
 the total amount of time spent in each function and its children.

 Each entry in this table consists of several lines.  The line with the
 index number at the left hand margin lists the current function.
 The lines above it list the functions that called this function,
 and the lines below it list the functions this one called.
 This line lists:
     index	A unique number given to each element of the table.
		Index numbers are sorted numerically.
		The index number is printed next to every function name so
		it is easier to look up where the function in the table.

     % time	This is the percentage of the `total' time that was spent
		in this function and its children.  Note that due to
		different viewpoints, functions excluded by options, etc,
		these numbers will NOT add up to 100%.

     self	This is the total amount of time spent in this function.

     children	This is the total amount of time propagated into this
		function by its children.

     called	This is the number of times the function was called.
		If the function called itself recursively, the number
		only includes non-recursive calls, and is followed by
		a `+' and the number of recursive calls.

     name	The name of the current function.  The index number is
		printed after it.  If the function is a member of a
		cycle, the cycle number is printed between the
		function's name and the index number.


 For the function's parents, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the function into this parent.

     children	This is the amount of time that was propagated from
		the function's children into this parent.

     called	This is the number of times this parent called the
		function `/' the total number of times the function
		was called.  Recursive calls to the function are not
		included in the number after the `/'.

     name	This is the name of the parent.  The parent's index
		number is printed after it.  If the parent is a
		member of a cycle, the cycle number is printed between
		the name and the index number.

 If the parents of the function cannot be determined, the word
 `<spontaneous>' is printed in the `name' field, and all the other
 fields are blank.

 For the function's children, the fields have the following meanings:

     self	This is the amount of time that was propagated directly
		from the child into the function.

     children	This is the amount of time that was propagated from the
		child's children to the function.

     called	This is the number of times the function called
		this child `/' the total number of times the child
		was called.  Recursive calls by the child are not
		listed in the number after the `/'.

     name	This is the name of the child.  The child's index
		number is printed after it.  If the child is a
		member of a cycle, the cycle number is printed
		between the name and the index number.

 If there are any cycles (circles) in the call graph, there is an
 entry for the cycle-as-a-whole.  This entry shows who called the
 cycle (as parents) and the members of the cycle (as children.)
 The `+' recursive calls entry shows the number of function calls that
 were internal to the cycle, and the calls entry for each member shows,
 for that member, how many times it was called from other members of
 the cycle.


Index by function name

   [2] ConsoleLoop (namecachemain.c) [126] dns_question_pack (dns.c) [163] print_mtag
 [124] DNSmsg2packet (namecachemain.c) [114] dns_question_parse (dns.c) [123] print_nstring (KadCmeta.c)
 [111] DNSpacket2msg (namecachemain.c) [129] dns_rr_pack (dns.c) [46] pthread_cond_incrtimedwait
 [109] DNSpacket_destroy (namecachemain.c) [95] dns_rr_parse (dns.c) [59] pthreadutils_mutex_init_recursive
 [107] DNSpacket_q_eq (namecachemain.c) [55] domain2hip   [82] purge_expired (namecachemain.c)
 [102] DNSpacket_q_lt (namecachemain.c) [120] emit (KadCparser.c) [70] putint128n
 [137] DNSpacket_qi_eq (namecachemain.c) [139] end_is_in (namecachemain.c) [90] putipn
 [144] DNSquery (namecachemain.c) [178] endreplacesection [164] putmeta
 [121] DNSreply (namecachemain.c) [49] enq (queue.c)     [165] putmetaname (KadCmeta.c)
  [58] Debug_pthread_mutex_init [156] expr (KadCparser.c) [158] putnstring (KadCmeta.c)
  [16] Debug_pthread_mutex_lock [20] find (KadCalloc.c)  [183] putulongle
  [17] Debug_pthread_mutex_unlock [169] findsection       [81] putushortle
  [72] KAD_UDPlistener (KadCthread.c) [117] get_new_token (KadCparser.c) [172] qa_rbt_destroy (namecachemain.c)
  [84] KadC_calloc            [40] getint128n            [143] raw_qa_destroy (namecachemain.c)
  [12] KadC_find              [39] getipn                 [32] rbt_begin
   [5] KadC_flog              [41] getpeernode (overnet.c) [103] rbt_destroy
  [24] KadC_free              [61] getpktt                [31] rbt_erase
 [115] KadC_getextIP         [140] getstringmetavalue (KadCmeta.c) [56] rbt_eraseKey
 [116] KadC_gettoken         [130] getulongle             [36] rbt_find
 [173] KadC_init_network      [38] getushortle            [28] rbt_insert
   [7] KadC_int128flog        [51] htoa                  [104] rbt_new
 [174] KadC_list_outstanding_mallocs [52] inet_ntoa_r (net.c) [43] rbt_next
  [93] KadC_log               [30] insertFixup (rbt.c)    [88] rbt_size
  [25] KadC_malloc            [18] int128eq               [29] rbt_value
 [153] KadC_parsefilter       [60] int128log              [71] reapDeadServerThreads
  [21] KadC_realloc           [19] int128lt              [166] replyA (namecachemain.c)
   [9] KadC_republish        [170] int128print           [134] replyPTR (namecachemain.c)
 [175] KadC_start             [98] int128setrandom        [64] resetq (queue.c)
   [3] KadC_stop              [33] int128xor              [74] retrieveSessionObject
 [176] KadC_strdup            [75] int128xorlog          [135] reverse_inet_addr
 [167] KadCdictionary_destroy [73] isOvernetREQ           [35] rotateLeft (rbt.c)
 [168] KadCdictionary_dump   [133] is_a_local_address (namecachemain.c) [48] rotateRight (rbt.c)
 [145] KadCtag_begin         [136] is_in (namecachemain.c) [152] s_filter
 [154] KadCtag_find           [37] isnonroutable         [159] s_filter_dump
 [155] KadCtag_next           [50] knode_compEQ (KadCrouting.c) [108] sendOvernetBootReq
